Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14497.45730000000003,NA,16.33130000000000,14.41300000000000,0.28730000000000,9.05540000000000,9.93300000000000,NA,16.31030000000000,16.02300000000000,0.28730000000000,12.41890000000000,12.65950000000000,11.26330000000000,1.39620000000000,0.00000000000000,1.82020000000000,14497.45730000000003,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14513.76760000000104,NA,16.26990000000000,15.56770000000000,0.30190000000000,9.01680000000000,9.23080000000000,NA,16.28450000000000,15.98260000000000,0.30190000000000,10.78490000000000,14.21450000000000,11.24790000000000,2.96660000000000,0.00000000000000,0.74260000000000,14513.76760000000104,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14530.05210000000079,NA,19.25230000000000,19.60570000000000,0.33560000000000,8.81860000000000,9.58420000000000,NA,19.28600000000000,18.95040000000000,0.33560000000000,11.74610000000000,16.02290000000000,11.13170000000000,4.89120000000000,0.00000000000000,-3.32120000000000,14530.05210000000079,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14549.33810000000085,NA,18.18600000000000,17.76510000000000,0.30630000000000,8.96410000000000,9.16330000000000,NA,18.15670000000000,17.85040000000000,0.30630000000000,8.94140000000000,17.87310000000000,11.44360000000000,6.42950000000000,0.00000000000000,1.52090000000000,14549.33810000000085,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14567.49480000000040,NA,17.40660000000000,17.63580000000000,1.16740000000000,8.99610000000000,9.39250000000000,NA,18.26770000000000,17.10030000000000,1.16740000000000,11.91460000000000,14.18180000000000,11.19210000000000,2.98970000000000,0.00000000000000,0.52090000000000,14567.49480000000040,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14585.76250000000073,NA,16.64630000000000,16.39380000000000,0.56620000000000,8.97430000000000,9.14000000000000,NA,16.04510000000000,15.47890000000000,0.56620000000000,7.82870000000000,16.62450000000000,11.25870000000000,5.36580000000000,0.00000000000000,1.87390000000000,14585.76250000000073,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14601.80760000000009,NA,15.45500000000000,15.60410000000000,1.08070000000000,9.06460000000000,9.28910000000000,NA,15.96950000000000,14.88880000000000,1.08070000000000,10.60610000000000,13.34730000000000,11.26720000000000,2.08010000000000,0.00000000000000,0.44100000000000,14601.80760000000009,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14617.77710000000116,NA,16.47150000000000,16.50720000000000,0.68330000000000,9.07790000000000,9.32480000000000,NA,16.07410000000000,15.39080000000000,0.68330000000000,10.86830000000000,13.60040000000000,11.30220000000000,2.29820000000000,0.00000000000000,-0.53770000000000,14617.77710000000116,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14633.85120000000097,NA,17.28630000000000,17.87080000000000,5.81640000000000,8.89020000000000,9.90930000000000,NA,22.41940000000000,16.60300000000000,5.81640000000000,8.39460000000000,17.09860000000000,11.26950000000000,5.82910000000000,0.00000000000000,-1.79670000000000,14633.85120000000097,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14656.27059999999983,NA,21.79410000000000,21.36260000000000,0.26970000000000,8.94240000000000,9.47780000000000,NA,16.24740000000000,15.97770000000000,0.26970000000000,7.68070000000000,17.23940000000000,11.40090000000000,5.83850000000000,0.00000000000000,1.05680000000000,14656.27059999999983,NA,NA,NA,NA
