Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency,PsoCompileCount,MsPsoCompileTime,PsoCompileBusyPercent
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14314.68289999999979,NA,35.31860000000000,35.19270000000000,0.21230000000000,0.44340000000000,0.60300000000000,NA,35.24930000000000,35.03700000000000,0.21230000000000,22.00440000000000,13.47600000000000,1.83980000000000,11.63620000000000,0.00000000000000,38.03730000000000,14314.68289999999979,NA,NA,NA,NA,24,3.64930000000000,10.35353463708865
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14349.93220000000110,NA,90.56700000000001,90.57130000000001,0.20290000000000,0.40090000000000,0.60730000000000,NA,90.55760000000001,90.35470000000001,0.20290000000000,90.32210000000001,0.43350000000000,0.43350000000000,0.00000000000000,0.00000000000000,-55.32200000000000,14349.93220000000110,NA,NA,NA,NA,124,16.25130000000000,17.94845175234664
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14440.48980000000120,NA,37.12280000000001,37.17170000000000,0.19400000000000,0.54020000000000,0.65620000000000,NA,37.11390000000000,36.91990000000000,0.19400000000000,4.81240000000000,32.64770000000000,0.88080000000000,31.76690000000000,0.00000000000000,53.38590000000001,14440.48980000000120,NA,NA,NA,NA,23,3.55350000000000,9.54477327302322
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14477.60370000000148,NA,379.82050000000004,380.05110000000002,0.77700000000000,0.24310000000000,0.88680000000000,NA,380.40350000000001,379.62650000000002,0.77700000000000,13.19740000000000,366.67220000000003,61.65080000000000,305.02140000000003,0.00000000000000,-342.93720000000002,14477.60370000000148,NA,NA,NA,NA,23,2.27630000000000,0.59896768000606
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14858.00720000000001,NA,1508.81210000000010,1622.48550000000000,1.43270000000000,114.34040000000000,114.56020000000001,NA,1509.46780000000012,1508.03510000000006,1.43270000000000,41.54030000000000,1580.83519999999999,1001.43160000000000,579.40359999999998,0.00000000000000,-1242.08199999999988,14858.00720000000001,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16367.47500000000036,NA,44.35310000000000,38.06880000000000,0.27460000000000,108.02110000000000,108.27590000000001,NA,43.19500000000000,42.92040000000000,0.27460000000000,112.90770000000001,38.03380000000000,37.88210000000000,0.15170000000000,0.00000000000000,1471.39900000000011,16367.47500000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16410.67000000000189,NA,38.19940000000000,37.61450000000000,0.25860000000000,107.55660000000000,107.69100000000000,NA,38.18340000000001,37.92480000000000,0.25860000000000,107.74650000000001,37.73490000000000,37.31380000000000,0.42110000000000,0.00000000000000,5.58050000000000,16410.67000000000189,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16448.85339999999997,NA,40.35790000000000,37.95080000000000,0.20760000000000,105.01730000000001,105.28390000000000,NA,40.30690000000000,40.09930000000000,0.20760000000000,107.29800000000000,37.81860000000000,37.81860000000000,0.00000000000000,0.00000000000000,0.23260000000000,16448.85339999999997,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16489.16029999999955,NA,40.52080000000000,37.93970000000000,0.25040000000000,102.61380000000001,102.70280000000001,NA,40.56360000000000,40.31320000000000,0.25040000000000,104.80970000000001,38.11730000000000,37.57630000000000,0.54100000000000,0.00000000000000,2.36720000000000,16489.16029999999955,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16529.72390000000087,NA,36.03630000000000,38.16820000000000,0.32010000000000,104.55370000000001,104.83470000000000,NA,36.10600000000000,35.78590000000001,0.32010000000000,102.36340000000000,37.97620000000000,37.97620000000000,0.00000000000000,0.00000000000000,2.39540000000000,16529.72390000000087,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16565.82990000000063,NA,39.20070000000000,38.12110000000000,0.28160000000000,103.60720000000001,103.75510000000000,NA,39.16220000000000,38.88060000000000,0.28160000000000,104.62290000000000,37.86490000000000,37.61700000000000,0.24789999999999,0.00000000000000,-2.01510000000000,16565.82990000000063,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16604.99209999999948,NA,34.73960000000000,39.02860000000000,0.24870000000000,107.50010000000000,108.04410000000000,NA,34.70670000000000,34.45800000000000,0.24870000000000,103.32560000000001,38.63250000000000,38.46180000000000,0.17070000000000,0.00000000000000,0.13359999999999,16604.99209999999948,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16639.69880000000194,NA,41.56650000000000,39.29640000000000,0.40200000000000,105.32790000000000,105.77400000000000,NA,41.71980000000001,41.31780000000001,0.40200000000000,107.50150000000001,39.14420000000000,38.80180000000000,0.34240000000000,0.00000000000000,-4.58969999999999,16639.69880000000194,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16681.41860000000088,NA,39.09850000000000,39.11300000000000,0.31040000000000,105.39140000000000,105.78850000000000,NA,39.00690000000000,38.69650000000000,0.31040000000000,105.67600000000000,38.41190000000000,38.22260000000000,0.18930000000000,0.00000000000000,2.60680000000000,16681.41860000000088,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16720.42550000000119,NA,39.18270000000000,38.27840000000000,0.44690000000000,104.81540000000001,104.88420000000001,NA,39.31920000000000,38.87230000000000,0.44690000000000,105.72410000000001,37.96360000000000,37.76850000000000,0.19510000000000,0.00000000000000,0.72850000000000,16720.42550000000119,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16759.74469999999928,NA,37.86280000000000,38.01460000000000,0.30570000000000,104.93750000000000,105.03600000000000,NA,37.72160000000000,37.41590000000000,0.30570000000000,104.36850000000001,37.98490000000000,37.98490000000000,0.00000000000000,0.00000000000000,1.30460000000000,16759.74469999999928,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16797.46630000000005,NA,40.25100000000000,37.90700000000000,0.36440000000000,102.48260000000001,102.69200000000001,NA,40.30970000000001,39.94530000000000,0.36440000000000,104.63180000000000,37.79610000000000,37.79610000000000,0.00000000000000,0.00000000000000,-0.18540000000000,16797.46630000000005,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16837.77600000000166,NA,31.61080000000000,38.70500000000001,0.21310000000000,109.39560000000000,109.78620000000001,NA,31.45950000000000,31.24640000000000,0.21310000000000,102.11820000000000,38.52380000000000,38.38850000000000,0.13530000000000,0.00000000000000,1.60469999999999,16837.77600000000166,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16869.23550000000250,NA,39.29760000000000,39.11610000000000,0.19710000000000,109.36420000000001,109.60470000000001,NA,39.28160000000000,39.08450000000000,0.19710000000000,109.18250000000000,39.26620000000000,38.84720000000000,0.41900000000000,0.00000000000000,-7.65660000000000,16869.23550000000250,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16908.51710000000094,NA,40.77600000000000,39.12280000000001,0.28960000000000,107.69580000000001,107.95150000000001,NA,40.86850000000000,40.57890000000000,0.28960000000000,109.16710000000000,39.10760000000001,38.68890000000000,0.41870000000000,0.00000000000000,0.15880000000000,16908.51710000000094,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16949.38560000000143,NA,39.55960000000000,39.23680000000000,0.26880000000000,107.36420000000001,107.62870000000001,NA,39.53880000000000,39.27000000000000,0.26880000000000,107.76780000000001,38.86640000000000,38.73110000000000,0.13529999999999,0.00000000000000,1.63170000000000,16949.38560000000143,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,16988.92439999999988,NA,39.64660000000000,39.67510000000000,0.33450000000000,107.35970000000000,107.65720000000000,NA,39.71230000000000,39.37780000000000,0.33450000000000,107.45430000000000,39.28320000000000,39.04880000000000,0.23440000000000,0.00000000000000,-0.13630000000000,16988.92439999999988,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17028.63669999999911,NA,39.72200000000000,40.08110000000000,0.29740000000000,107.48120000000000,108.01630000000000,NA,39.68490000000001,39.38750000000000,0.29740000000000,107.02520000000000,39.84350000000000,39.34900000000000,0.49450000000000,0.00000000000000,-0.36880000000000,17028.63669999999911,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17068.32159999999931,NA,38.45460000000000,39.76150000000001,0.30270000000000,109.15120000000000,109.32320000000000,NA,38.45990000000000,38.15720000000000,0.30270000000000,107.42610000000001,39.88230000000000,39.63440000000000,0.24790000000000,0.00000000000000,-0.07660000000001,17068.32159999999931,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17106.78150000000096,NA,41.69030000000000,39.55820000000000,0.28570000000000,106.92840000000001,107.19110000000001,NA,41.67330000000000,41.38760000000000,0.28570000000000,108.84850000000000,39.46750000000000,39.31880000000000,0.14870000000000,0.00000000000000,-1.09829999999999,17106.78150000000096,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17148.45479999999952,NA,38.55880000000001,40.37530000000000,0.32050000000000,108.44670000000001,109.00760000000001,NA,38.59360000000000,38.27310000000000,0.32050000000000,106.64270000000000,40.07710000000000,39.46820000000000,0.60890000000000,0.00000000000000,1.29800000000000,17148.45479999999952,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17187.04839999999967,NA,38.00080000000001,39.46090000000000,0.25120000000000,110.32090000000001,110.46770000000001,NA,37.93150000000000,37.68030000000000,0.25120000000000,108.12620000000001,39.87500000000000,39.43780000000000,0.43720000000000,0.00000000000000,-0.86730000000000,17187.04839999999967,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17224.97990000000209,NA,40.98740000000000,39.27880000000000,0.29560000000000,108.66500000000001,108.75910000000000,NA,41.03180000000000,40.73620000000000,0.29560000000000,110.06970000000001,39.33150000000000,39.33150000000000,0.00000000000000,0.00000000000000,-1.34730000000000,17224.97990000000209,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17266.01169999999911,NA,43.87390000000000,39.98970000000000,0.39730000000000,104.48190000000001,104.87490000000001,NA,43.97560000000000,43.57830000000000,0.39730000000000,108.36940000000000,39.69080000000000,39.69080000000000,0.00000000000000,0.00000000000000,1.04210000000000,17266.01169999999911,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17309.98730000000069,NA,33.82360000000000,41.30270000000000,0.25860000000000,111.88880000000000,112.35400000000000,NA,33.68490000000001,33.42630000000000,0.25860000000000,104.08460000000001,41.23050000000000,40.33850000000000,0.89200000000000,0.00000000000000,2.67290000000000,17309.98730000000069,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17343.67220000000088,NA,36.72790000000000,40.68320000000000,0.20260000000000,115.98960000000001,116.30930000000001,NA,36.67190000000000,36.46930000000000,0.20260000000000,111.89910000000000,40.55980000000000,40.37930000000000,0.18050000000000,0.00000000000000,-6.99830000000000,17343.67220000000088,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17380.34410000000207,NA,43.39920000000000,39.77850000000000,0.30290000000000,112.48760000000000,112.68860000000001,NA,43.49950000000000,43.19660000000000,0.30290000000000,116.21570000000001,39.46850000000000,39.29810000000001,0.17039999999999,0.00000000000000,-3.10660000000000,17380.34410000000207,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17423.84360000000015,NA,42.02940000000000,39.89890000000000,0.33040000000000,110.16670000000001,110.55810000000001,NA,42.05690000000000,41.72650000000000,0.33040000000000,112.18470000000001,39.70850000000000,39.70850000000000,0.00000000000000,0.00000000000000,3.60060000000000,17423.84360000000015,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17465.90049999999974,NA,42.18400000000000,40.56240000000000,0.35200000000000,108.61190000000001,108.93650000000001,NA,42.20560000000000,41.85360000000000,0.35200000000000,109.83630000000001,40.62920000000000,40.18160000000000,0.44760000000000,0.00000000000000,1.49450000000000,17465.90049999999974,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17508.10610000000088,NA,38.22190000000001,40.16740000000000,0.29340000000000,110.58220000000000,110.88200000000001,NA,38.16330000000000,37.86990000000000,0.29340000000000,108.71080000000001,39.74130000000000,39.57480000000000,0.16650000000000,0.00000000000000,2.03820000000000,17508.10610000000088,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17546.26940000000104,NA,42.16300000000000,39.94740000000000,0.34230000000000,108.45070000000001,108.66640000000001,NA,42.21190000000001,41.86960000000001,0.34230000000000,110.28880000000001,40.03150000000000,39.41980000000000,0.61170000000000,0.00000000000000,-1.78410000000000,17546.26940000000104,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,17588.48129999999946,NA,37.11940000000000,40.06540000000000,0.19870000000000,111.25480000000000,111.61240000000001,NA,36.97580000000001,36.77710000000000,0.19870000000000,108.10840000000000,39.92350000000000,39.49720000000000,0.42630000000000,0.00000000000000,2.14650000000000,17588.48129999999946,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
